2003   1  0 2312 51 52  57  36   6.5   6.3  25.9 150.5  -5.0   2.8   2.8   2.0   3.4   0.2   1.2   0.4   0.7   0.9   54536.   4.8  407.  -2.1  -4.6 0.046  1.57    6386.   0.4    5.   0.8   1.1 0.005  -1.38   0.86   6.9 10  52    -4   25 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 111.2  -0.2   -11    15  5.2
2003   1  1 2312 51 52  62  36   6.6   6.3  11.2  91.1  -0.1   6.2   1.2   5.7   2.6   0.2   1.8   1.5   0.6   0.8   59202.   6.0  435.  -3.6  -2.4 0.041  2.21    9380.   0.7    8.   0.7   0.8 0.003  -1.13   1.07   8.1 10  52     1   38 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 111.2   0.1   -12    25  5.8
2003   1  2 2312 51 52  59  37   6.9   5.7 -27.3 110.1  -1.7   4.7  -2.6   5.1  -1.6   0.2   3.8   2.6   1.2   2.5   52149.   5.7  418.  -2.6   0.5 0.044  1.96    6846.   0.5   13.   1.0   1.8 0.003   0.67   0.90   7.2 10  52     1   60 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4 111.2   0.4   -31    29  5.4
2003   1  3 2312 51 52  60  37   6.8   6.1   5.4  71.8   1.9   5.8   0.6   5.6   1.5   0.2   2.9   2.4   0.9   1.3   37783.   5.0  433.  -3.4  -2.0 0.043  1.83    7402.   0.4   13.   0.4   1.0 0.004  -0.65   0.75   7.1 23  52    -6   96 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 111.2   1.1   -71    25  5.6
2003   1  4 2312 51 52  61  38   7.0   6.9  17.5  72.7   2.0   6.3   2.1   6.1   2.7   0.2   1.3   0.8   0.6   0.9   42290.   6.0  430.  -2.4  -2.5 0.047  2.20    6853.   0.4    5.   0.5   0.7 0.003  -1.16   0.87   7.5 23  52    -6   83 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 111.2   0.9   -53    30  5.7
2003   1  5 2312 51 52  59  35   7.3   7.0  -3.4  67.7   2.6   6.5  -0.4   6.5  -0.1   0.1   2.1   1.7   0.5   1.1   40052.   6.2  432.  -3.0  -1.4 0.045  2.28   10039.   0.4    6.   0.7   0.6 0.003   0.04   0.82   7.4 23  52    -2   57 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   9 111.2   0.6   -29    28  5.6
2003   1  6 2312 51 52  60  36   7.0   6.3 -18.8  80.8   1.0   5.9  -2.0   5.9  -2.1   0.2   3.0   2.0   1.1   1.9   51321.   5.7  424.  -3.0  -0.6 0.044  2.01   17822.   0.5    6.   0.8   1.0 0.004   0.89   0.87   7.2 27  52    -2  111 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 111.2   0.6   -78    33  5.5
2003   1  7 2312 51 52  60  38   7.0   6.7  -1.2  53.3   4.0   5.4  -0.1   5.4  -0.4   0.2   2.0   0.9   0.7   1.7   39282.   6.0  433.  -2.2  -2.2 0.043  2.20    7351.   0.3    3.   0.8   1.1 0.003   0.17   0.85   7.6 27  52    -6  262 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 111.2   2.0  -238    23  5.7
2003   1  8 2312 51 52  60  37   6.8   6.5  -6.5  47.7   4.3   4.7  -0.7   4.6  -1.1   0.2   2.0   1.2   0.6   1.4   46502.   5.5  434.  -2.7  -1.3 0.047  2.06   11028.   0.5    5.   0.5   0.8 0.006   0.48   0.87   7.5 27  52   -10  186 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 111.2   1.7  -153    33  5.7
2003   1  9 2312 51 52  59  35   6.5   6.3 -11.1  47.3   4.2   4.5  -1.2   4.3  -1.7   0.4   1.6   0.9   0.7   1.1   48057.   5.4  427.  -2.6  -1.3 0.050  1.97   13647.   0.4    8.   0.8   1.0 0.006   0.73   0.94   7.6 13  52   -12  318 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2   2.2  -273    45  5.7
2003   1 10 2312 51 52  57  35   6.1   5.6 -31.1  93.1  -0.3   4.8  -2.9   4.4  -3.4   0.4   2.3   1.4   0.7   1.7   72297.   5.2  408.  -2.8  -0.1 0.050  1.73    9792.   0.4    5.   0.6   1.0 0.007   1.39   1.17   7.6 13  52   -11  296 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2   1.9  -229    66  5.4
2003   1 11 2312 51 52  58  36   6.3   6.1 -23.4 136.9  -4.1   3.8  -2.4   3.5  -2.8   0.3   1.4   0.9   0.7   0.9   59957.   4.9  391.  -3.4   0.1 0.054  1.52    9522.   0.4    6.   0.6   0.6 0.004   1.09   0.97   6.9 13  52   -13  247 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2   1.2  -186    61  5.1
2003   1 12 2312 51 52  62  39   6.1   5.7 -27.4 138.7  -3.8   3.4  -2.6   3.1  -2.9   0.2   2.0   1.2   1.3   0.8   63500.   4.4  387.  -3.8   0.4 0.053  1.33   13695.   0.4    7.   0.9   1.3 0.005   1.12   0.94   6.7 20  52   -18  265 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 111.2   1.5  -221    44  4.9
2003   1 13 2312 51 52  57  33   5.7   5.0 -14.7 135.6  -3.4   3.4  -1.3   3.3  -1.5   0.3   2.8   1.3   1.6   1.9   72329.   4.3  382.  -3.2  -1.2 0.054  1.27   17203.   0.8   13.   1.6   1.8 0.009   0.57   1.10   6.9 20  52   -23  221 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 111.2   1.1  -189    33  5.0
2003   1 14 2312 51 52  64  38   5.9   5.5  -6.2 113.1  -2.1   5.0  -0.6   5.0  -0.7   0.2   1.9   1.4   1.2   0.7   67874.   5.0  391.  -3.9  -2.0 0.049  1.53   11134.   0.8   11.   0.6   0.6 0.006   0.27   1.17   7.4 20  52   -18   73 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 111.2   0.8   -37    36  5.2
2003   1 15 2312 51 52  56  35   6.2   4.6  12.1 179.4  -4.5   0.0   1.0   0.0   1.0   0.4   4.1   2.4   3.1   1.3   46506.   4.4  375.   0.2  -3.9 0.044  1.22   17654.   0.5   15.   2.7   1.7 0.014  -0.38   0.83   6.3 13  52   -16   71 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2   0.1   -26    45  4.8
2003   1 16 2312 51 52  61  38   6.4   6.1  29.5 140.2  -4.1   3.4   3.0   3.2   3.2   0.1   1.9   1.0   1.6   0.3   38343.   5.2  380.  -3.7  -6.0 0.039  1.45    5584.   0.3    7.   1.4   0.5 0.004  -1.22   0.88   6.8 13  52   -10   64 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2  -0.0   -30    33  5.1
2003   1 17 2312 51 52  62  38   6.3   5.9  31.0 132.0  -3.4   3.7   3.0   3.3   3.4   0.1   2.3   1.7   0.7   1.3   34915.   5.8  381.  -3.4  -5.6 0.038  1.62    5357.   0.8   12.   0.6   1.3 0.007  -1.30   0.99   7.3 13  52    -4   45 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 111.2  -0.2   -19    26  5.3
2003   1 18 2312 51 52  54  30   6.2   5.6  20.6 142.7  -4.2   3.2   2.0   2.8   2.5   0.1   2.6   1.5   1.4   1.5   39810.   5.6  371.  -2.6  -4.4 0.044  1.51   11607.   0.6   12.   1.3   1.8 0.009  -0.93   1.02   7.1 17  52    -4   39 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 111.2  -0.2   -19    21  5.2
2003   1 19 2312 51 52  60  38   6.1   5.9   4.0 184.6  -5.9  -0.5   0.4  -0.6   0.3   0.2   1.7   0.3   1.3   0.9   46277.   5.5  360.   1.1  -2.5 0.053  1.44   11118.   0.4    7.   1.7   1.4 0.006  -0.11   1.07   6.9 17  52    -5   38 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 111.2  -0.0   -20    18  5.0
2003   1 20 2312 51 52  63  39   5.7   4.7 -20.8 169.5  -4.3   0.8  -1.7   1.2  -1.5   0.5   3.2   1.8   2.0   1.7   66131.   5.8  374.  -0.0  -0.7 0.052  1.64    9826.   0.5    7.   1.8   1.4 0.008   0.56   1.44   7.9 17  52    -8   96 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   6 111.2   0.6   -69    27  5.3
