1995   1  0 2204 51 52  56  38   4.0   3.9 -32.9 100.8  -0.6   3.2  -2.1   3.6  -1.2   0.6   1.2   0.5   0.9   0.5   15816.  16.3  315.  -0.4   4.6 0.016  2.87    2491.   1.2    1.   0.5   0.7 0.002   0.38   6.11  15.9 10  13    -2   32 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   4  72.9   0.3    -6    25  6.3
1995   1  1 2204 51 52  60  42   3.0   2.9 -27.1 110.7  -0.9   2.4  -1.3   2.6  -0.7   0.3   0.8   0.2   0.3   0.8   15601.  18.8  315.  -0.1   3.1 0.013  3.28    2098.   1.2    1.   0.2   0.6 0.001   0.22  12.51  22.8 10  13     3   38      1.14     0.82     0.77     0.73     0.64     0.53 -1   4  72.9   0.4   -11    26  6.6
1995   1  2 2204 51 52  60  40   3.2   1.9 -13.0  75.1   0.5   1.8  -0.4   1.8   0.0   0.7   2.6   1.6   0.9   1.8   20703.  19.3  320.   0.3   2.1 0.012  3.46    5422.   1.9    3.   0.4   0.8 0.003  -0.00  11.69  22.0 10  13     6   34      1.50     0.79     0.73     0.69     0.62     0.50 -1   4  72.9   0.1   -12    20  6.6
1995   1  3 2204 51 52  59  41   4.3   4.0   4.4 142.1  -3.2   2.5   0.3   2.4   0.7   0.4   1.5   1.2   0.5   0.8   25094.  16.4  317.   1.6   2.2 0.013  2.90    1960.   1.0    3.   0.5   0.5 0.002  -0.22   5.66  14.9  0  13     5   36      1.62     0.83     0.77     0.73     0.63     0.50 -1   0  72.9  -0.0   -11    24  6.2
1995   1  4 2204 51 52  59  39   4.8   4.8   3.9 154.3  -4.3   2.1   0.3   2.1   0.5   0.1   0.3   0.2   0.2   0.2   25604.  14.5  313.   1.7   2.2 0.015  2.51    1615.   0.3    1.   0.5   0.2 0.001  -0.16   4.03  12.4  0  13     3   31      1.61     0.82     0.77     0.72     0.63     0.50 -1   0  72.9  -0.1   -10    19  5.9
1995   1  5 2204 51 52  60  40   4.5   4.5   3.8 143.2  -3.6   2.7   0.3   2.7   0.4   0.3   0.6   0.2   0.5   0.3   24108.  16.0  315.   0.9   2.2 0.014  2.80    1289.   0.9    1.   0.2   0.2 0.001  -0.13   5.01  14.0  0  13     4   33 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   0  72.9  -0.2    -9    23  6.1
1995   1  6 2204 51 52  60  40   3.8   3.5  29.9 161.5  -2.9   1.0   1.7   1.0   1.7   0.2   1.5   0.5   1.2   0.6   24887.  18.3  316.   0.6   1.8 0.012  3.20    1549.   0.5    5.   0.3   0.5 0.002  -0.54   8.08  17.8  7  13     5   42 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3  72.9  -0.2    -7    33  6.3
1995   1  7 2204 51 52  60  42   4.2   3.5  10.9 119.9  -1.7   3.0   0.7   3.0   0.5   0.3   2.1   1.1   0.7   1.7   28156.  18.0  323.   1.0   1.6 0.013  3.30    4068.   1.0    2.   0.6   0.7 0.001  -0.16   6.64  16.3  7  13     3   35 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3  72.9   0.0   -12    22  6.3
1995   1  8 2204 51 52  60  39   4.9   4.8  -3.8 127.3  -2.9   3.8  -0.3   3.8  -0.7   0.3   1.0   0.4   0.6   0.7   33739.  16.2  325.   0.8   1.9 0.012  2.99    1337.   0.3    2.   0.7   0.4 0.001   0.23   4.55  13.3  7  13     1   28 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3  72.9  -0.0   -10    18  6.0
1995   1  9 2204 51 52  60  42   5.3   5.0 -32.5 128.6  -2.6   3.3  -2.7   3.0  -3.1   0.2   1.7   0.6   1.1   1.2   34083.  16.2  322.   0.2   1.9 0.015  2.97    1299.   0.7    2.   0.3   0.4 0.002   1.00   3.90  12.2 13  13     1  104      1.98     0.77     0.71     0.68     0.62     0.54 -1   5  72.9   0.3   -93    10  5.9
1995   1 10 2204 51 52  60  39   4.5   4.2 -36.7 136.0  -2.4   2.3  -2.5   2.0  -2.8   0.3   1.4   0.7   0.6   1.1   31123.  17.2  322.   0.7   1.2 0.014  3.14    1762.   0.9    2.   0.6   0.6 0.002   0.90   5.64  14.8 13  13    -5  173      2.05     0.80     0.75     0.71     0.64     0.53 -1   5  72.9   0.7  -157    15  6.1
1995   1 11 2204 51 52  60  41   3.4   2.9   9.0 132.3  -1.9   2.1   0.5   2.1   0.3   0.7   1.9   0.5   1.1   1.5   29310.  18.9  324.   1.7  -0.1 0.011  3.46    2521.   1.3    2.   0.7   0.9 0.002  -0.10  10.72  20.7 13  13    -5  152      1.86     0.81     0.76     0.72     0.64     0.54 -1   5  72.9   0.7  -119    32  6.5
1995   1 12 2204 51 52  59  33   3.8   3.7  18.5 156.3  -3.2   1.4   1.2   1.5   1.1   0.4   1.1   0.7   0.3   0.7   26747.  19.5  322.   2.7  -0.9 0.010  3.51     731.   0.7    3.   0.2   0.3 0.000  -0.35   8.71  18.7  3  13     1   36      1.53     0.76     0.71     0.67     0.59     0.48 -1   2  72.9   0.1   -17    19  6.4
1995   1 13 2204 51 51  61  42   3.2   2.9  18.1 155.5  -2.5   1.1   0.9   1.2   0.8   0.7   1.5   0.9   0.6   1.0   20756.  18.5  318.   2.5   0.2 9.999  3.74    5088.   1.3    2.   0.5   0.4 9.999  -0.25  11.21  21.4  3  13     1   37      1.56     0.80     0.76     0.72     0.63     0.50 -1   2  72.9  -0.3    -8    27  6.5
